year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2014,2,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2684,931,224.21,7.19,211.4,0.64,487.57,49,2,43453,9806,398,7872,26,25351
2014,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2722,518,138.75,15.48,225.41,0.76,137.61,31,3,27546,10174,1629,6645,50,9048
2014,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",570,49,18.38,1.48,20.56,0,8.58,5,0,1942,889,182,516,0,355
2014,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",234,71,24.39,1.23,36.04,0.36,8.97,1,2,2912,1306,86,1049,8,463
2014,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1764,306,106.13,6.27,149.69,0,43.9,1,4,13262,5578,929,4253,0,2502
2014,3,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",114,34,10.67,0.13,13.4,0,9.8,0,0,1637,462,2,578,0,595
2014,3,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",31,10,6.72,0,2.28,0,1,0,0,272,176,0,58,0,38
2014,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",93,11,10.04,0,0,0,0.96,0,0,305,259,0,0,0,46
2014,3,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",562,149,28.3,4.16,48.15,0,68.38,31,0,8578,1833,630,1789,0,4326
2014,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",5571,1125,153.55,9.26,409.61,1.65,550.92,92,4,53679,11008,603,12153,51,29864
2014,3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2594,562,229.51,14.22,174.11,0,144.16,23,4,28310,10670,753,5852,0,11035
2014,3,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",532,113,47.71,0.7,40.91,2.6,21.08,2,0,5077,2292,110,1572,73,1030
2014,3,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1166,138,40.47,26.12,34.23,0.83,36.35,10,3,6210,1590,669,1243,25,2683
2014,3,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3094,964,222.03,1.04,235.59,1.28,504.05,40,1,40422,8930,50,7792,34,23616
2014,4,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2636,499,136.66,9.48,213.76,0,139.11,6,11,27797,10580,437,6719,0,10061
2014,4,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",603,48,16.97,0,26.72,0,4.31,2,1,2015,1125,0,802,0,88
2014,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",253,46,11.47,1,23.53,0,10,1,0,2038,515,342,754,0,427
2014,4,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1796,338,92.12,10.03,167.94,0,67.9,1,6,15308,5103,580,5579,0,4046
2014,4,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",111,17,2.93,0,8.6,0,5.46,0,0,1157,192,0,468,0,497
2014,4,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",30,6,2.67,0,1.36,0,1.97,0,0,272,128,0,42,0,102
2014,4,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",90,6,6,0,0,0,0,0,0,196,196,0,0,0,0
2014,4,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",480,106,24.49,0.23,36.09,0,45.19,17,1,5783,1488,20,1335,0,2940
2014,4,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",5143,937,123.13,11.05,321.1,1.71,480,78,11,46605,10218,1283,10279,31,24794
2014,4,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2552,486,162.52,12.45,178.58,0,132.46,7,8,24265,8841,557,6492,0,8375
2014,4,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",524,88,29.49,0.1,44.15,3.52,10.74,2,0,3254,1074,3,1523,96,558
2014,4,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1218,124,24.99,17.66,33.01,1,47.33,2,3,7181,1812,537,1333,32,3467
2014,4,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3113,914,255.06,4.76,208.21,1.24,444.72,44,5,40828,11495,241,7646,31,21415
2014,5,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2779,551,135.7,22.44,215.53,0.37,176.97,25,5,30065,7661,2122,7600,18,12664
2014,5,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",628,51,13.63,0,29.71,0,7.65,0,0,1427,558,0,675,0,194
2014,5,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",274,46,14.01,1.1,19.27,0,11.62,2,0,2664,1075,71,672,0,846
2014,5,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1853,285,83.36,10.09,138.07,0,53.48,3,1,15195,6795,467,4330,0,3603
2014,5,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",133,31,3.17,0.04,10.65,0,17.14,1,0,1985,182,2,566,0,1235
2014,5,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",31,7,5.88,0,1.12,0,0,0,0,179,153,0,26,0,0
2014,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",114,5,4.96,0,0,0,0.04,0,1,217,216,0,0,0,1
2014,5,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",488,119,27.23,1.19,28.48,1,61.11,27,0,6526,1522,72,1115,35,3782
2014,5,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",5386,998,149.63,6.82,304.33,0.47,536.75,74,3,46375,9350,592,9793,9,26631
2014,5,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2795,590,197.78,23.43,173.44,0,195.35,26,0,37548,10677,2078,7336,0,17457
2014,5,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",549,101,38.79,3.98,36.9,0.95,20.39,1,0,4996,1879,282,1151,36,1648
2014,5,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1212,197,41.71,37.03,40.32,1.03,76.92,3,2,11310,2113,1592,1819,66,5720
2014,5,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3175,940,267.88,6.32,201.96,3.44,460.4,39,3,42612,11581,565,7723,117,22626
2014,6,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2785,807,162.45,37.98,360.23,0.04,246.29,22,4,49450,13705,2697,13301,3,19744
2014,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",651,72,24.72,0,29.42,0,17.86,0,0,2537,1292,0,622,0,623
2014,6,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",282,72,18.17,0.55,35.26,0,18.02,1,0,3675,953,64,1613,0,1045
2014,6,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1901,375,130.54,12.1,175.35,0,57.01,0,1,17627,7917,631,5623,0,3456
2014,6,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",117,40,8.95,0.24,21.49,0,9.31,0,0,1691,506,10,707,0,468
2014,6,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",30,9,5.4,0,2.89,0,0.71,0,0,326,215,0,96,0,15
2014,6,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",126,9,8.82,0,0,0.18,0,0,0,372,369,0,0,3,0
2014,6,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",515,148,28.72,2,47.58,0.64,69.06,51,1,9372,2406,150,1697,28,5091
2014,6,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4824,813,130.69,10.84,230.94,2.57,437.96,66,3,43003,10962,642,6455,43,24901
2014,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3054,1020,355.61,20.03,330.01,0,314.34,38,3,57879,19314,2079,12895,0,23591
2014,6,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",562,215,65.02,7.91,108.61,5.71,27.74,2,3,9701,2907,900,3847,280,1767
2014,6,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1190,218,65.5,33.87,46.3,1.56,70.77,2,0,11326,3813,1010,1884,39,4580
2014,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3410,1410,381.81,10.2,293.26,2.51,722.23,56,1,66976,18361,699,9372,98,38446
2014,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2878,662,181.71,27.64,243.76,0.83,208.05,11,5,43150,14251,2709,10455,20,15715
2014,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",688,104,27.03,0.91,54.34,0,21.72,1,0,3382,1138,71,1290,0,883
2014,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",310,99,31.44,5.7,37.66,0.58,23.62,5,0,6230,1596,581,2113,95,1845
2014,7,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1979,268,104.25,16.56,85.21,0,61.97,2,3,16418,6583,1429,3216,0,5190
2014,7,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",116,18,4.65,0.13,9.49,0,3.73,0,0,985,170,2,462,0,351
2014,7,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",31,8,4,0,0,0,4,0,0,224,120,0,0,0,104
2014,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,12,10,0,0,0,2,0,1,701,451,0,0,0,250
2014,7,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",553,126,32.42,7.19,26.91,0,59.48,25,0,6347,1935,446,948,0,3018
2014,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4993,829,133.61,8.83,238.1,1.01,447.45,39,1,42498,10834,485,7020,78,24081
2014,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3232,727,247.21,35.72,204.12,0,239.95,39,1,45522,14989,2842,8307,0,19384
2014,7,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",580,179,59.35,11.52,64.16,3.43,40.55,4,1,9975,3851,1027,2242,103,2752
2014,7,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1239,203,47.85,18.42,48.83,2.08,85.82,4,2,11636,2243,653,2733,53,5954
2014,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3585,1141,317.74,17,228.57,0,577.69,78,2,59223,16767,1081,7674,0,33701
2014,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2797,691,184.47,33.12,239.93,0.48,233,12,7,45628,15846,3556,8952,9,17265
2014,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",672,86,26.33,0.14,42.84,0,16.68,1,1,3786,1576,9,1303,0,898
2014,8,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",310,101,36.31,1.68,40.21,4.61,18.19,0,0,4466,1653,417,1231,260,905
2014,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2033,323,115.07,19.9,135.04,0,52.99,2,3,17988,7523,2634,3982,0,3849
2014,8,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",122,21,4.37,0.97,9.68,0,5.98,0,0,1313,315,74,476,0,448
2014,8,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",47,6,3.17,0,0.85,0,1.97,0,0,486,298,0,22,0,166
2014,8,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,36,27.13,0,0,0,8.87,2,1,2317,1297,0,0,0,1020
2014,8,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",206,51,7.21,2.11,17.79,0,23.89,11,0,2174,372,288,556,0,958
2014,8,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4867,816,141.48,8.66,255.96,1.11,408.8,51,3,43947,10720,872,9077,47,23231
2014,8,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3061,702,271.58,26.93,182.73,0,220.76,33,4,42226,16402,1933,7031,0,16860
2014,8,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",562,117,52.14,1.89,42.89,0.3,19.78,1,1,6260,2806,235,1828,9,1382
2014,8,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1199,191,47.94,16.61,52.78,1.57,72.1,1,0,8490,2020,629,2045,51,3745
2014,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3367,963,256.33,13.07,239.55,2.76,451.3,42,2,49487,12068,1417,8824,78,27100
2014,9,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2588,347,122.45,5.4,117.55,0,101.59,13,1,18645,7434,169,3927,0,7115
2014,9,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",570,53,14.8,0.31,30.05,1,6.84,0,0,1810,709,9,655,15,422
2014,9,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",290,36,8.44,0,25.49,0,2.07,0,2,1252,422,0,722,0,108
2014,9,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1896,211,73.43,5.57,104.27,0,27.73,1,0,10874,5638,301,3393,0,1542
2014,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",121,27,5.37,0,15.07,0,6.56,1,0,1073,133,0,487,0,453
2014,9,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",30,1,1,0,0,0,0,1,0,45,45,0,0,0,0
2014,9,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",145,26,21.13,0,0,0,4.87,0,1,2278,1909,0,0,0,369
2014,9,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",4,1,0,0,0.11,0,0.89,0,0,27,0,0,3,0,24
2014,9,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4488,549,91.78,2.09,143.19,0.19,311.75,33,1,28726,6671,93,3809,5,18148
2014,9,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2655,460,168.76,13.57,137.01,0,140.66,14,1,27649,8822,776,5372,0,12679
2014,9,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",494,74,26.78,2.81,29.2,2.5,12.71,0,0,3838,1345,311,1128,162,892
2014,9,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1099,152,40.32,22.86,34.79,0.58,53.44,2,1,7336,1969,698,1266,18,3385
2014,9,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3205,700,192.4,5.53,172.45,0.75,328.87,68,2,31828,8616,580,5598,21,17013
2014,10,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2695,401,128.57,15.93,112.75,4.54,139.21,6,6,23523,8222,1691,4299,228,9083
2014,10,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",567,105,21.88,1.7,75.03,0.38,6.01,0,1,2839,764,49,1788,9,229
2014,10,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",323,55,13.96,0.44,31.95,0.04,8.61,0,1,2291,719,20,1168,2,382
2014,10,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1978,191,76.06,4.6,74.43,0,35.91,2,5,9661,5119,217,2659,0,1666
2014,10,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",120,11,3.42,0,4.97,0,2.61,0,0,568,207,0,220,0,141
2014,10,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",31,6,3.1,0.66,2.24,0,0,0,0,249,66,39,144,0,0
2014,10,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",124,27,25.31,0,0.25,0.31,1.13,0,1,1768,1702,0,5,5,56
2014,10,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4614,639,105.25,3.63,199.85,0,330.27,45,1,32721,8158,181,5337,0,19045
2014,10,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2729,559,236.27,8.86,166.05,0,147.81,13,3,30569,12359,584,5814,0,11812
2014,10,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",549,115,34.71,2.89,60.96,1.28,15.15,0,2,5307,2039,177,2271,33,787
2014,10,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1098,140,34.13,14.86,35.9,1.15,53.97,1,0,9391,2923,457,1682,117,4212
2014,10,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3368,701,179.48,5.61,181.1,0,334.81,47,1,29890,6986,276,6020,0,16608
2014,11,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2580,484,139.21,17.27,184.15,1,142.38,6,4,25351,9010,839,6011,17,9474
2014,11,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",537,85,18.31,6.87,41.36,0,18.45,0,0,3243,698,419,1436,0,690
2014,11,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",307,38,15.58,0.1,12.83,0,9.49,0,0,1339,542,18,391,0,388
2014,11,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1856,240,74.22,6.63,106.63,0,52.52,0,1,11862,4825,422,3802,0,2813
2014,11,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",110,26,2.94,0.19,15.85,0,7.02,0,0,1327,80,6,716,0,525
2014,11,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",130,17,16.11,0,0,0,0.89,0,2,1045,1012,0,0,0,33
2014,11,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4159,794,100.36,7.35,262.61,0.9,422.77,50,1,43513,7957,964,9891,38,24663
2014,11,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2503,512,197.88,11.78,158.65,0,143.69,25,0,28623,10670,815,5487,0,11651
2014,11,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",554,106,38.35,0,55.98,1.12,10.55,0,1,4076,1802,0,1668,32,574
2014,11,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1042,143,26.56,32.19,29.13,0.79,54.33,1,1,7279,914,858,1280,18,4209
2014,11,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3267,679,164.27,7.59,186.62,0.82,319.7,49,1,30950,7042,401,6494,44,16969
2014,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2741,788,221.99,8.5,342.39,0.93,214.19,14,4,46366,17395,454,12084,20,16413
2014,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",543,126,34.22,0.45,71.6,0.19,19.53,0,0,4514,1391,16,2139,6,962
2014,12,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",349,78,23.26,0,47.08,0.45,7.21,0,9,3107,1238,0,1636,13,220
2014,12,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1888,263,81.8,9.77,133.41,0,38.02,0,4,12789,5949,396,4089,0,2355
2014,12,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",91,36,5.76,0.1,21.66,0,8.48,1,0,2018,319,3,1090,0,606
2014,12,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",146,23,17.34,0,0,0,5.66,0,0,1391,1016,0,0,0,375
2014,12,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",14,9,0.17,2.08,0.46,0,6.29,4,0,714,14,160,54,0,486
2014,12,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4322,1334,173.51,11.96,448.04,0,700.49,138,8,74288,14033,1133,15555,0,43567
2014,12,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2653,832,324.24,7.34,308.67,0,191.75,20,8,42272,14949,469,11704,0,15150
2014,12,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",577,174,45.75,0,104.8,1.26,22.19,1,1,6509,1880,0,3585,27,1017
2014,12,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1090,278,77.98,54.38,35.54,3.06,107.04,8,13,17854,4575,1584,1287,72,10336
2014,12,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3408,1287,325.71,5,356.28,2.13,597.87,76,5,67413,15846,351,13224,74,37918
2015,1,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2633,445,157.17,25.21,107.82,1.36,153.43,41,4,25261,10914,1460,3293,42,9552
2015,1,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",592,85,30.22,1.78,32.75,0,20.25,1,1,3712,1438,342,862,0,1070
2015,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",357,65,27.81,2.31,28.78,0,6.09,17,1,3252,1611,245,1086,0,310
2015,1,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1797,178,71.12,21.91,54.08,1,29.89,13,4,11056,5351,1173,1527,241,2764
2015,1,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",86,17,2.18,0,9.18,0,5.64,0,1,967,103,0,295,0,569
2015,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",130,13,9.27,0,0,0,3.73,1,0,551,276,0,0,0,275
2015,1,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",31,12,1.87,2,0.17,0,7.95,1,1,725,103,79,14,0,529
2015,1,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",274,75,17.32,0,49.14,0,8.54,0,0,3897,601,0,2748,0,548
2015,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4188,819,128.5,13.46,242.28,0.82,433.93,50,2,46448,10896,1100,7322,18,27112
2015,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2372,516,209.13,26.71,127.17,0,152.98,51,4,30779,12273,1663,4361,0,12482
2015,1,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",573,91,29.66,1.15,40.15,0.79,19.24,9,1,3975,1640,41,1239,15,1040
2015,1,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1010,114,37.58,15.59,17.43,1.82,41.57,13,0,6373,2611,739,671,55,2297
2015,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3289,594,178.84,4.63,107.11,0.14,303.27,63,2,27442,8231,188,3159,23,15841
2015,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2385,519,141.09,45.29,198.78,1.58,132.25,82,7,40564,15399,3997,8179,154,12835
2015,2,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",557,95,29.82,4.34,46.48,0,14.36,0,0,4512,1885,306,1720,0,601
2015,2,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",320,99,29.12,8.37,50.66,0.19,10.66,10,4,5332,1630,772,2176,7,747
2015,2,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1633,298,102.75,40.75,101.74,1,51.77,17,6,16515,6755,2969,3471,23,3297
2015,2,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",72,20,3.91,0.04,12.53,0,3.51,0,0,1003,146,2,581,0,274
2015,2,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",112,14,12.18,0,0,0,1.82,0,1,596,553,0,0,0,43
2015,2,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",28,10,0.9,2.45,1.87,0,4.77,3,0,748,23,317,111,0,297
2015,2,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",252,93,27.2,3.07,45.67,0,17.06,6,0,5999,1991,198,2405,0,1405
2015,2,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3880,762,109.51,19.35,259.17,0,373.97,81,7,47084,9430,2403,11121,0,24130
2015,2,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2138,530,206.12,39.44,160.21,0,124.24,37,3,29626,11668,2410,6252,0,9296
2015,2,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",522,149,50.53,3.02,69.16,2.22,24.07,8,0,8052,3217,307,2663,83,1782
2015,2,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",906,162,38.91,35.84,35.43,0.18,51.64,23,2,8712,2102,1085,1438,5,4082
2015,2,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2959,626,162.94,16.08,179.29,0.52,267.18,87,5,27942,7087,1047,6237,12,13559
2015,3,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2815,627,184.44,16.42,257.79,1.44,166.91,46,8,42238,16585,1343,9544,36,14730
2015,3,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",667,140,16.75,2.39,104.44,0,16.43,0,0,6004,791,95,4319,0,799
2015,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",360,92,20.63,1.79,55.59,2,11.98,0,9,5124,1614,152,2344,53,961
2015,3,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2092,437,133.57,21.8,205.32,0,76.31,6,1,23582,8993,2419,7853,0,4317
2015,3,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",66,21,2.54,0.72,10.99,0,6.75,0,0,1045,117,54,436,0,438
2015,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",124,19,15.74,0,0,0,3.26,0,1,671,528,0,0,0,143
2015,3,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",31,8,1.12,1.09,2.46,0,3.33,6,0,357,24,76,155,0,102
2015,3,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",279,79,21.91,0.8,35.32,0,20.96,1,0,5709,1421,106,2375,0,1807
2015,3,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4072,1048,128.85,16.28,516.98,0.76,385.13,38,2,52576,9754,883,21612,16,20311
2015,3,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2475,602,193.22,26.91,242.33,0,139.53,29,5,33392,10441,2785,9933,0,10233
2015,3,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",626,156,40.66,6.25,77.27,1.46,30.38,4,1,7331,1918,627,3195,69,1522
2015,3,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1049,231,37.54,30.7,89.31,1,72.46,11,5,13399,2377,1347,4251,40,5384
