"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,5,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",132.00,24.00,6.65,0.94,11.75,0.00,4.66,3.00,0.00,849.00,230.00,53.00,357.00,0.00,209.00,
2014,5,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",239.00,62.00,23.35,3.92,18.88,0.00,15.85,2.00,0.00,2672.00,1052.00,212.00,678.00,0.00,730.00,
2014,5,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",69.00,24.00,6.97,0.00,10.66,0.00,6.37,0.00,0.00,1000.00,344.00,0.00,277.00,0.00,379.00,
2014,5,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",477.00,91.00,38.26,1.64,31.12,0.10,19.88,3.00,1.00,4293.00,1998.00,97.00,952.00,5.00,1241.00,
2014,5,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1592.00,358.00,119.42,8.03,76.69,0.00,153.86,8.00,1.00,19897.00,7015.00,542.00,2578.00,0.00,9762.00,
2014,6,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",404.00,136.00,36.57,13.31,32.96,0.00,53.16,4.00,4.00,7554.00,1805.00,839.00,1365.00,0.00,3545.00,
2014,6,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",60.00,12.00,5.37,0.00,6.33,0.00,0.30,0.00,0.00,439.00,300.00,0.00,133.00,0.00,6.00,
2014,6,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19163.00,3410.00,788.47,121.42,1258.28,0.00,1241.83,5.00,76.00,207049.00,67645.00,10192.00,55810.00,0.00,73402.00,
2014,6,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",6006.00,1498.00,276.63,49.71,405.95,4.93,760.79,111.00,33.00,102182.00,23537.00,4499.00,20100.00,144.00,53902.00,
2014,6,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",111.00,40.00,11.35,0.00,21.77,0.00,6.88,0.00,0.00,2301.00,1076.00,0.00,828.00,0.00,397.00,
2014,6,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2779.00,511.00,79.99,20.80,201.59,0.00,208.63,14.00,11.00,28011.00,4341.00,1509.00,7704.00,0.00,14457.00,
2014,6,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,19.00,3.24,5.39,7.62,0.00,2.76,4.00,1.00,1377.00,216.00,614.00,350.00,0.00,197.00,
2014,6,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",170.00,52.00,19.45,0.69,19.79,0.00,12.07,5.00,0.00,2844.00,1146.00,22.00,678.00,0.00,998.00,
2014,6,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",77.00,28.00,10.94,1.56,4.10,0.00,11.39,0.00,1.00,1205.00,513.00,42.00,126.00,0.00,524.00,
2014,6,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",457.00,99.00,37.51,2.29,34.39,0.57,24.24,5.00,0.00,4862.00,1894.00,115.00,1581.00,27.00,1245.00,
2014,6,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1627.00,421.00,109.57,16.47,91.98,1.08,201.90,12.00,12.00,23664.00,5485.00,1274.00,4023.00,28.00,12854.00,
2014,7,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",417.00,117.00,41.10,8.30,19.74,0.00,47.86,5.00,2.00,6533.00,2087.00,809.00,941.00,0.00,2696.00,
2014,7,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,4.00,0.98,0.00,3.02,0.00,0.00,1.00,0.00,177.00,114.00,0.00,63.00,0.00,0.00,
2014,7,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19956.00,2329.00,694.17,117.53,748.41,0.86,768.03,35.00,51.00,154344.00,62721.00,10220.00,32227.00,43.00,49133.00,
2014,7,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5923.00,1110.00,300.39,3.45,232.34,0.00,573.82,63.00,23.00,70902.00,25285.00,638.00,9253.00,0.00,35726.00,
2014,7,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",129.00,21.00,5.93,0.00,12.00,0.00,3.07,1.00,0.00,1013.00,153.00,0.00,343.00,0.00,517.00,
2014,7,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2812.00,460.00,91.37,23.91,153.58,0.00,191.14,9.00,8.00,25686.00,4917.00,1186.00,5557.00,0.00,14026.00,
2014,7,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",81.00,21.00,3.28,0.20,11.39,0.00,6.13,5.00,1.00,843.00,78.00,8.00,535.00,0.00,222.00,
2014,7,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",198.00,48.00,16.68,1.67,18.52,0.00,11.13,4.00,3.00,2173.00,821.00,230.00,604.00,0.00,518.00,
2014,7,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",61.00,37.00,15.79,0.28,11.51,0.00,9.41,0.00,1.00,1665.00,652.00,13.00,386.00,0.00,614.00,
2014,7,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",474.00,111.00,55.69,7.03,28.91,1.20,18.17,3.00,0.00,5871.00,3043.00,757.00,1193.00,32.00,846.00,
2014,7,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1685.00,427.00,122.80,17.21,78.38,0.00,208.62,20.00,5.00,24733.00,6642.00,1449.00,2888.00,0.00,13754.00,
2014,8,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",390.00,109.00,40.47,7.97,30.87,0.00,29.68,8.00,5.00,6142.00,1909.00,533.00,1716.00,0.00,1984.00,
2014,8,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,11.00,4.20,0.00,6.80,0.00,0.00,0.00,1.00,344.00,178.00,0.00,166.00,0.00,0.00,
2014,8,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20032.00,2772.00,745.50,88.42,1043.83,1.39,892.86,143.00,89.00,211296.00,73422.00,8543.00,67495.00,64.00,61772.00,
2014,8,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5710.00,1048.00,311.77,2.49,240.98,0.00,492.76,93.00,26.00,75526.00,31609.00,84.00,10560.00,0.00,33273.00,
2014,8,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",134.00,27.00,8.32,0.00,13.97,0.00,4.71,0.00,1.00,1899.00,875.00,0.00,445.00,0.00,579.00,
2014,8,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2657.00,397.00,88.16,18.12,156.83,0.00,133.89,21.00,16.00,26550.00,5512.00,1321.00,7812.00,0.00,11905.00,
2014,8,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",114.00,18.00,4.99,4.69,5.34,0.00,2.98,4.00,1.00,932.00,316.00,130.00,288.00,0.00,198.00,
2014,8,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",221.00,75.00,28.08,0.66,24.78,0.00,21.48,9.00,1.00,4644.00,1566.00,101.00,1188.00,0.00,1789.00,
2014,8,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",59.00,23.00,7.85,0.45,7.06,0.00,7.63,1.00,0.00,1304.00,369.00,15.00,221.00,0.00,699.00,
2014,8,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",489.00,105.00,34.00,1.04,41.94,0.07,27.96,1.00,1.00,4866.00,1556.00,60.00,1978.00,4.00,1268.00,
2014,8,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1740.00,359.00,92.19,18.46,94.51,0.00,153.85,7.00,14.00,19747.00,4282.00,1998.00,3997.00,0.00,9470.00,
2014,9,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",352.00,99.00,42.17,1.00,33.89,0.00,21.94,0.00,0.00,4424.00,2206.00,16.00,1035.00,0.00,1167.00,
2014,9,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,5.00,2.33,0.00,2.67,0.00,0.00,0.00,0.00,170.00,105.00,0.00,65.00,0.00,0.00,
2014,9,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19254.00,3270.00,611.76,66.52,1573.14,0.41,1018.17,31.00,42.00,172230.00,53942.00,3733.00,60052.00,98.00,54405.00,
2014,9,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5287.00,1474.00,345.18,1.91,473.27,0.00,653.65,53.00,14.00,87690.00,27651.00,231.00,17082.00,0.00,42726.00,
2014,9,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",143.00,31.00,7.65,0.00,14.17,0.00,9.19,0.00,0.00,2487.00,558.00,0.00,697.00,0.00,1232.00,
2014,9,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2078.00,280.00,52.64,6.13,140.16,0.00,81.07,23.00,6.00,14338.00,2752.00,395.00,5822.00,0.00,5369.00,
2014,9,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",150.00,18.00,4.97,1.89,9.54,0.00,1.60,0.00,0.00,733.00,169.00,116.00,403.00,0.00,45.00,
2014,9,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",208.00,61.00,18.68,0.61,19.89,0.00,21.83,11.00,1.00,2936.00,1118.00,34.00,678.00,0.00,1106.00,
2014,9,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",65.00,12.00,5.51,1.00,2.89,0.00,2.60,0.00,0.00,584.00,231.00,36.00,69.00,0.00,248.00,
2014,9,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",488.00,110.00,27.25,1.04,66.93,0.90,13.88,1.00,0.00,4883.00,1609.00,92.00,2345.00,55.00,782.00,
2014,9,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2142.00,441.00,122.56,15.51,162.98,0.00,139.96,17.00,9.00,21938.00,6734.00,1293.00,5877.00,0.00,8034.00,
2014,10,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",363.00,87.00,43.88,2.85,18.56,0.00,21.72,3.00,2.00,5032.00,2141.00,272.00,1093.00,0.00,1526.00,
2014,10,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,5.00,0.68,0.30,3.41,0.00,0.62,0.00,0.00,174.00,29.00,14.00,115.00,0.00,16.00,
2014,10,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20283.00,2601.00,605.68,36.71,902.45,0.00,1056.16,5.00,9.00,143309.00,48762.00,3309.00,33138.00,0.00,58100.00,
2014,10,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5414.00,1143.00,262.09,1.06,288.61,0.00,591.24,45.00,6.00,73151.00,22726.00,63.00,11242.00,0.00,39120.00,
2014,10,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",173.00,40.00,5.76,0.00,19.36,0.00,14.88,1.00,0.00,2968.00,349.00,0.00,927.00,0.00,1692.00,
2014,10,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1943.00,230.00,36.62,0.68,90.25,0.00,102.45,6.00,0.00,11391.00,1723.00,57.00,2984.00,0.00,6627.00,
2014,10,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",126.00,36.00,11.42,0.00,14.43,0.00,10.15,7.00,1.00,1636.00,595.00,0.00,485.00,0.00,556.00,
2014,10,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",254.00,66.00,22.02,0.00,25.04,0.00,18.95,5.00,0.00,3351.00,1206.00,0.00,1165.00,0.00,980.00,
2014,10,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",117.00,30.00,15.16,0.00,9.53,0.00,5.31,0.00,0.00,1163.00,533.00,0.00,248.00,0.00,382.00,
2014,10,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",515.00,99.00,37.06,1.28,44.42,0.00,16.24,1.00,0.00,4182.00,1808.00,93.00,1392.00,0.00,889.00,
2014,10,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2394.00,425.00,124.54,9.39,109.20,0.00,181.87,11.00,3.00,21572.00,6821.00,661.00,4165.00,0.00,9925.00,
2014,11,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",363.00,84.00,34.79,2.83,13.82,0.00,32.56,2.00,0.00,4788.00,1825.00,205.00,342.00,0.00,2416.00,
2014,11,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",30.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,84.00,0.00,22.00,33.00,0.00,29.00,
2014,11,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",19241.00,1986.00,536.73,51.44,776.10,2.94,618.80,3.00,8.00,108557.00,48453.00,4609.00,23495.00,142.00,31858.00,
2014,11,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",4779.00,623.00,173.02,0.00,156.49,0.00,293.49,21.00,7.00,36671.00,14502.00,0.00,4965.00,0.00,17204.00,
2014,11,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",148.00,43.00,13.82,1.00,21.05,0.00,7.12,1.00,1.00,1912.00,535.00,25.00,858.00,0.00,494.00,
2014,11,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1757.00,155.00,22.10,1.26,67.77,0.00,63.87,8.00,0.00,7293.00,1191.00,58.00,2099.00,0.00,3945.00,
2014,11,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",46.00,11.00,4.81,1.11,3.89,0.00,1.19,1.00,0.00,613.00,409.00,61.00,116.00,0.00,27.00,
2014,11,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",235.00,75.00,27.19,0.11,22.83,0.00,24.87,0.00,0.00,4318.00,1740.00,23.00,887.00,0.00,1668.00,
2014,11,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",201.00,35.00,16.74,0.00,5.78,0.00,12.48,2.00,0.00,2056.00,805.00,0.00,204.00,0.00,1047.00,
2014,11,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",502.00,68.00,32.72,0.00,24.78,1.00,9.50,0.00,0.00,2687.00,1504.00,0.00,618.00,54.00,511.00,
2014,11,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1994.00,337.00,90.66,3.37,80.66,0.54,161.77,9.00,1.00,15249.00,3645.00,459.00,2298.00,18.00,8829.00,
2014,12,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",391.00,115.00,57.77,0.04,15.97,0.00,41.22,3.00,1.00,6152.00,3187.00,1.00,446.00,0.00,2518.00,
2014,12,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,8.00,2.11,0.00,3.21,0.00,2.68,0.00,0.00,305.00,105.00,0.00,100.00,0.00,100.00,
2014,12,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",18775.00,1574.00,519.55,45.28,492.78,0.00,516.39,5.00,14.00,95547.00,49917.00,3518.00,14951.00,0.00,27161.00,
2014,12,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5655.00,957.00,252.03,0.00,226.96,0.00,478.01,65.00,8.00,59581.00,23538.00,0.00,6995.00,0.00,29048.00,
2014,12,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",180.00,54.00,14.76,1.02,21.67,0.00,16.55,3.00,0.00,3396.00,771.00,24.00,1072.00,0.00,1529.00,
2014,12,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",1361.00,167.00,29.10,0.81,66.23,0.00,70.86,9.00,0.00,7989.00,1806.00,38.00,2062.00,0.00,4083.00,
2014,12,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",43.00,15.00,6.27,1.00,6.32,0.00,1.41,1.00,0.00,471.00,218.00,27.00,197.00,0.00,29.00,
2014,12,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",314.00,101.00,38.77,0.00,27.76,1.00,33.46,2.00,0.00,5654.00,2492.00,0.00,959.00,16.00,2187.00,
2014,12,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",209.00,55.00,28.08,0.00,9.52,0.00,17.40,4.00,0.00,2884.00,1241.00,0.00,326.00,0.00,1317.00,
2014,12,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",512.00,82.00,30.29,0.00,35.12,0.00,16.58,0.00,1.00,3138.00,1302.00,0.00,1044.00,0.00,792.00,
2014,12,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",2529.00,642.00,207.54,2.45,148.81,0.94,282.26,24.00,3.00,27346.00,9295.00,100.00,4344.00,15.00,13592.00,
2015,1,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",397.00,87.00,42.03,0.12,18.07,0.00,26.78,1.00,1.00,4666.00,2481.00,8.00,625.00,0.00,1552.00,
2015,1,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,9.00,2.00,1.00,4.10,0.00,1.90,0.00,0.00,251.00,63.00,27.00,99.00,0.00,62.00,
2015,1,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",18529.00,2033.00,590.49,99.56,781.59,1.64,559.72,99.00,14.00,129006.00,52021.00,9768.00,34586.00,262.00,32369.00,
2015,1,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5254.00,1088.00,274.05,0.00,354.71,0.00,459.24,67.00,4.00,69234.00,25230.00,0.00,11963.00,0.00,32041.00,
2015,1,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",188.00,59.00,16.15,2.03,27.43,0.00,13.39,4.00,0.00,3455.00,1315.00,115.00,1162.00,0.00,863.00,
2015,1,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",134.00,45.00,10.33,4.42,12.90,0.00,17.36,14.00,0.00,3091.00,823.00,322.00,637.00,0.00,1309.00,
2015,1,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",248.00,72.00,13.76,0.10,48.39,1.41,8.34,2.00,0.00,3510.00,712.00,2.00,2120.00,62.00,614.00,
2015,1,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",307.00,90.00,27.85,7.60,19.04,0.00,35.51,7.00,2.00,6991.00,2697.00,415.00,927.00,0.00,2952.00,
2015,1,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",219.00,45.00,18.59,4.49,15.40,0.00,6.52,15.00,0.00,2175.00,921.00,155.00,630.00,0.00,469.00,
2015,1,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",513.00,97.00,23.23,0.67,48.95,0.16,23.99,11.00,0.00,3931.00,1183.00,54.00,1681.00,3.00,1010.00,
2015,1,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3672.00,706.00,212.88,13.02,208.81,1.97,269.32,67.00,12.00,33100.00,10075.00,978.00,7172.00,55.00,14820.00,
2015,2,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",358.00,58.00,28.22,3.90,16.49,0.00,9.39,20.00,1.00,3763.00,1357.00,825.00,988.00,0.00,593.00,
2015,2,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",28.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,19.00,
2015,2,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",17430.00,2708.00,753.07,240.79,805.85,0.00,908.30,517.00,8.00,198732.00,70427.00,31960.00,40553.00,0.00,55792.00,
2015,2,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",4630.00,982.00,270.43,0.00,234.80,0.00,476.77,228.00,7.00,66951.00,24805.00,0.00,8576.00,0.00,33570.00,
2015,2,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",161.00,54.00,13.26,2.87,25.65,0.00,12.22,1.00,0.00,4984.00,898.00,565.00,2088.00,0.00,1433.00,
2015,2,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",153.00,50.00,15.65,5.30,14.22,0.00,14.83,21.00,0.00,3468.00,1044.00,478.00,880.00,0.00,1066.00,
2015,2,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",224.00,59.00,22.41,2.45,23.73,0.10,10.32,6.00,0.00,2967.00,1150.00,65.00,921.00,9.00,822.00,
2015,2,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",379.00,118.00,33.09,8.76,24.10,0.00,52.05,19.00,0.00,7782.00,2527.00,751.00,977.00,0.00,3527.00,
2015,2,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",227.00,48.00,23.76,0.09,13.31,0.00,10.85,17.00,0.00,2396.00,1240.00,9.00,477.00,0.00,670.00,
2015,2,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",464.00,87.00,25.33,2.92,28.60,0.84,29.32,24.00,0.00,5084.00,1542.00,300.00,1067.00,27.00,2148.00,
2015,2,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3312.00,497.00,158.21,6.23,114.27,0.25,218.05,151.00,3.00,22130.00,7790.00,544.00,3565.00,4.00,10227.00,
2015,3,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",497.00,117.00,57.82,0.98,28.15,0.00,30.04,15.00,0.00,5678.00,3121.00,63.00,756.00,0.00,1738.00,
2015,3,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,2.00,1.10,0.00,0.00,0.00,0.90,0.00,0.00,59.00,41.00,0.00,0.00,0.00,18.00,
2015,3,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20957.00,2599.00,790.40,100.93,766.67,1.86,939.14,73.00,12.00,162652.00,70976.00,13092.00,25964.00,80.00,52540.00,
2015,3,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5802.00,1335.00,293.39,1.41,384.14,0.00,656.06,104.00,4.00,77565.00,25476.00,211.00,11524.00,0.00,40354.00,
2015,3,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",281.00,110.00,22.31,3.02,57.95,0.00,26.72,1.00,1.00,7504.00,1610.00,494.00,2374.00,0.00,3026.00,
2015,3,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",130.00,37.00,7.92,0.59,18.62,0.00,9.87,14.00,0.00,2036.00,308.00,150.00,742.00,0.00,836.00,
2015,3,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",248.00,54.00,19.37,0.88,25.89,0.00,7.87,1.00,0.00,2645.00,957.00,50.00,1241.00,0.00,397.00,
2015,3,"OO","SkyWest Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",350.00,94.00,31.19,3.52,26.95,0.67,31.66,5.00,1.00,4662.00,1492.00,243.00,779.00,20.00,2128.00,
2015,3,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",308.00,56.00,22.90,4.39,13.26,0.00,15.45,9.00,0.00,3793.00,1198.00,438.00,630.00,0.00,1527.00,
2015,3,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",499.00,118.00,38.68,1.31,49.41,1.34,27.27,7.00,1.00,5176.00,1863.00,94.00,1539.00,44.00,1636.00,
2015,3,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3672.00,659.00,211.62,4.36,162.12,0.87,280.02,69.00,4.00,31320.00,12177.00,250.00,4526.00,26.00,14341.00,
2015,4,"AA","American Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",469.00,87.00,39.59,7.09,17.13,0.00,23.18,4.00,0.00,5631.00,2763.00,527.00,551.00,0.00,1790.00,
2015,4,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",30.00,3.00,2.00,0.00,0.02,0.00,0.98,0.00,0.00,163.00,37.00,0.00,2.00,0.00,124.00,
2015,4,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",20225.00,2158.00,594.16,96.87,714.47,0.67,751.83,49.00,50.00,138617.00,52029.00,8369.00,33870.00,65.00,44284.00,
2015,4,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5284.00,1064.00,277.78,0.67,324.87,0.00,460.68,25.00,15.00,64034.00,25961.00,31.00,10029.00,0.00,28013.00,
