year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2014,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",176,40,9.55,0.16,25.15,0,5.14,2,1,1781,422,9,998,0,352
2014,4,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",489,106,28.31,3,62.7,0,12,0,0,5028,1158,135,3311,0,424
2014,4,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4528,1111,171.08,7.66,483.9,0,448.36,150,27,80867,15280,840,30993,0,33754
2014,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5873,1633,185.92,59.6,804.48,4.08,578.92,241,14,100349,19128,5744,39683,159,35635
2014,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2999,834,76.37,7.65,343.14,1.52,405.31,111,4,50688,5784,734,17816,40,26314
2014,4,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4454,815,197.98,11.93,420.55,0,184.55,24,18,41750,11239,757,17036,0,12718
2014,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",597,146,49.26,0,69.71,0.97,26.07,2,0,6928,2242,0,3364,25,1297
2014,4,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",134,25,2.61,7.69,9.52,0,5.18,0,0,1343,141,266,562,0,374
2014,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4116,1039,207.06,35.05,487.43,0.02,309.44,115,72,60707,13920,3580,22873,4,20330
2014,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",149,22,1.47,0,19.86,0,0.67,0,2,919,40,0,861,0,18
2014,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",210,49,12.06,1.92,26.98,0,8.04,5,3,2264,407,85,1242,0,530
2014,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",498,123,33.69,4.08,70.69,0,14.53,0,2,7305,1874,431,4325,0,675
2014,5,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4572,1310,209.79,12.63,567.02,0.95,519.6,415,32,100264,18901,1663,39037,62,40601
2014,5,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6286,2194,251.17,65.95,1021.57,4.61,850.7,359,29,137439,24025,13912,49481,148,49873
2014,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2975,942,97.85,6,406.09,1.74,430.33,169,14,61548,7059,1332,23989,44,29124
2014,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5065,1239,294.77,24.39,609.19,0,310.65,114,76,81032,17788,1819,33880,0,27545
2014,5,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",619,191,48.04,3.29,102.48,0.13,37.07,10,4,10332,2368,339,5229,7,2389
2014,5,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",144,28,4.91,5.9,16.17,0,1.02,1,1,1499,314,372,774,0,39
2014,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4185,1445,240.03,42.84,679.61,0,482.52,99,56,96989,14767,5293,38720,0,38209
2014,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",168,47,6.49,0,39.37,0,1.15,0,1,2150,271,0,1785,0,94
2014,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",220,58,7.24,1.16,40.86,0,8.74,4,2,3809,622,182,2433,0,572
2014,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",556,176,41.2,5.7,104.71,0,24.39,0,5,12133,2549,488,7321,0,1775
2014,6,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4900,1732,236.25,19.92,747.3,0,728.53,412,25,130060,20723,2840,52071,0,54426
2014,6,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6109,2292,242.42,76.03,1019.48,2.48,951.6,542,20,149961,26135,8400,57718,130,57578
2014,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3345,1396,129.82,16.17,577.47,1.84,670.7,293,14,98005,11657,1715,37319,63,47251
2014,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5109,1604,355.89,53.31,767.92,0,426.89,127,43,107174,23279,5063,44754,0,34078
2014,6,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",645,219,58.44,7.71,118.38,1.8,32.67,19,7,14020,3729,779,7097,91,2324
2014,6,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",144,35,5.75,6.55,19.1,0,3.59,0,2,2987,251,268,2246,0,222
2014,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4360,1035,220.94,42.26,356.81,1.37,413.62,53,2,60581,15520,4184,15841,37,24999
2014,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",182,35,10.93,0,16.38,0,7.69,0,0,1523,678,0,558,0,287
2014,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",248,91,21.53,0.85,41.22,0,27.41,9,1,5205,1454,199,1508,0,2044
2014,7,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",569,83,34.79,3.69,33.58,0,10.94,0,0,3673,1784,171,1304,0,414
2014,7,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4809,1193,156.68,12.82,469.55,0,553.94,107,2,76473,13279,1273,25986,0,35935
2014,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6113,1356,194.47,38.44,525.61,2.22,595.27,139,3,69358,16977,2916,19186,74,30205
2014,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3709,962,128.55,10.87,275,0,547.59,113,1,56286,11476,1138,11237,0,32435
2014,7,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5105,1167,335.87,56.76,374.44,0,399.93,94,3,72038,20152,5250,16808,0,29828
2014,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",641,196,58.32,7.95,90.88,0,38.85,11,1,9255,3006,574,3350,0,2325
2014,7,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",149,30,7.78,2.41,13.98,1,4.83,0,0,958,231,72,437,18,200
2014,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4194,1447,220.34,33.53,690.7,0.76,501.68,27,19,93401,17521,2755,36644,40,36441
2014,8,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",173,65,11.52,1.69,46.21,0.67,4.91,0,0,2535,597,86,1612,38,202
2014,8,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",248,91,17.61,4.44,46.65,0,22.31,0,1,5382,1027,484,2780,0,1091
2014,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",579,180,37.48,6.72,122.34,0,13.46,1,2,12509,2334,621,8482,0,1072
2014,8,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4782,1499,199.24,16.91,701.72,0,581.13,253,29,120124,17885,2552,54533,0,45154
2014,8,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6143,1941,196.9,74.36,893.96,0.11,775.67,329,15,127043,16089,8027,52267,10,50650
2014,8,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3685,1308,118.83,10.23,507.3,0.34,671.3,245,12,96151,10445,1236,33428,10,51032
2014,8,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5131,1449,310.17,32.77,721.51,0,384.54,83,26,92423,17427,2088,41707,0,31201
2014,8,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",636,201,49.16,1.85,122.53,0.59,26.86,13,3,11771,2926,234,6703,50,1858
2014,8,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",146,36,8.97,7.56,15.46,0,4.01,0,1,1643,474,225,836,0,108
2014,9,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3902,934,140.68,7.44,530.12,0.1,255.65,120,17,59407,9120,917,31999,10,17361
2014,9,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",146,32,4.77,1,24.41,0,1.82,1,1,2072,306,112,1604,0,50
2014,9,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",208,56,10.78,0,37.19,0.57,7.46,5,0,4168,695,0,3030,24,419
2014,9,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",598,153,26.04,6.69,99.42,0,20.85,17,2,9585,1497,374,6590,0,1124
2014,9,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4765,1132,125.94,16.36,590.5,0,399.21,480,21,88218,10853,2528,47017,0,27820
2014,9,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",14,10,3.03,0,4.42,0,2.55,1,0,761,101,0,304,0,356
2014,9,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6025,1245,168.08,39.57,516.41,2.01,518.93,630,8,79254,16257,3817,30405,69,28706
2014,9,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3386,870,84.03,7.22,404.12,1,373.63,342,10,58806,7067,537,26325,25,24852
2014,9,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5122,1107,208.92,28.88,631.99,0,237.21,158,18,75585,12020,4308,42027,0,17230
2014,9,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",604,160,36.28,2.72,107.01,4.58,9.42,24,0,10727,2247,406,7277,222,575
2014,9,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",135,25,2.39,4.55,15.72,0,2.34,2,1,1964,214,170,1485,0,95
2014,10,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4419,1626,158.35,14.84,1073.66,0.21,378.94,49,4,96666,10221,1282,60924,12,24227
2014,10,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",151,44,4.65,0,38.49,0.85,0,0,0,3007,307,0,2654,46,0
2014,10,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",206,72,9.89,0.48,55.66,0,5.97,1,0,3522,527,19,2501,0,475
2014,10,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",613,200,27.17,6.08,140.92,0,25.83,1,1,9557,1182,399,6764,0,1212
2014,10,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4826,1715,192.16,7.02,1067.87,0,447.95,256,6,133723,19327,450,81299,0,32647
2014,10,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",98,46,7.2,0,26.11,0,12.69,0,0,4020,347,0,1758,0,1915
2014,10,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6202,2108,206.3,31.95,1140.53,2,727.23,405,3,133015,22688,3551,62115,47,44614
2014,10,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3531,1305,91.76,5.08,685.17,0,522.99,197,2,91132,9008,407,45236,0,36481
2014,10,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5486,1720,279.38,17.11,1123.38,0.06,300.07,76,5,95251,14835,1712,58409,4,20291
2014,10,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",639,255,63.41,1.8,175.77,0,14.02,15,0,13694,3205,101,9705,0,683
2014,10,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",139,57,4.2,6.4,41.9,0,4.5,0,0,3622,175,202,3006,0,239
2014,11,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4136,691,164.84,9.95,196.86,0.94,318.41,31,3,36793,11685,921,6716,15,17456
2014,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",143,23,9.09,2.44,10.19,0,1.28,0,0,967,411,111,401,0,44
2014,11,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",168,23,10.45,0.11,5.93,0,6.51,0,0,1330,717,17,145,0,451
2014,11,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",620,99,33.13,0.3,46.49,0,19.08,1,1,3845,1474,12,1492,0,867
2014,11,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3653,766,110.88,11.54,362.95,0,280.63,26,5,47846,9615,653,18240,0,19338
2014,11,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",134,48,7.38,0,22.09,0,18.53,3,0,2802,336,0,1078,0,1388
2014,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5733,1475,214.96,36.79,569.08,0.26,653.91,257,3,90558,19162,4038,25457,16,41885
2014,11,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3416,1008,100.11,5.63,340.8,2,559.46,88,3,63745,10340,620,15541,47,37197
2014,11,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4829,818,289.62,24.91,237.4,0,266.08,32,1,44130,14531,1738,9048,0,18813
2014,11,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",597,115,46.05,0.53,42.54,0.24,25.65,0,0,4783,2165,20,1431,5,1162
2014,11,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",135,27,9.39,2.61,4.35,0.89,9.76,0,0,1196,272,59,240,25,600
2014,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4258,761,193.9,7.82,200.22,0.41,358.65,25,4,40467,10591,406,5868,18,23584
2014,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",134,26,11.07,0.44,11.57,0,2.92,0,1,1156,707,22,313,0,114
2014,12,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",169,20,6.52,1,6.48,0.4,5.61,0,0,884,524,20,137,8,195
2014,12,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",593,49,25.71,3.93,14.22,0,5.15,0,1,1716,1152,104,348,0,112
2014,12,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3602,534,96.74,9.48,210.73,0,217.05,21,1,31175,7335,1780,9553,0,12507
2014,12,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",189,100,16.28,0.09,50.46,0,33.17,3,0,7249,1052,15,2486,0,3696
2014,12,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5915,1415,223.42,11.87,561.49,0.87,617.35,207,2,71801,21636,1178,18125,34,30828
2014,12,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3321,850,123.41,8.86,236.07,1,480.65,92,1,44571,8266,1468,8041,17,26779
2014,12,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4520,873,349.41,11.13,177.5,0.33,334.62,34,0,45973,18704,597,5262,7,21403
2014,12,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",642,101,38.52,0,43.48,0,19,0,1,3578,1518,0,1121,0,939
2014,12,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",141,34,6.5,2.36,3.14,0,22,0,0,2353,350,65,107,0,1831
2015,1,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3904,862,208.77,16.39,324.08,1.31,311.44,107,2,49201,13215,1272,12644,46,22024
2015,1,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",98,16,4.97,0,10.07,0,0.96,0,0,723,306,0,310,0,107
2015,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",170,38,10.83,0,17.7,0,9.47,9,0,1971,663,0,732,0,576
2015,1,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",570,87,33.16,1.94,42.76,0,9.15,1,0,4306,1743,165,2033,0,365
2015,1,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3771,927,123.8,23.03,449.29,0,330.88,107,0,55684,9962,3022,21849,0,20851
2015,1,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",282,110,17.33,0,50.9,0,41.77,3,0,10266,2184,0,3702,0,4380
2015,1,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5657,2031,230.1,36.45,871.16,3.55,889.74,666,4,153653,24303,3804,51810,131,73605
2015,1,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",767,278,29.88,0,211.41,0,36.71,4,1,18549,2041,0,14114,0,2394
2015,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3216,1001,141.94,13.84,299.01,1.34,544.87,174,3,74988,14176,2107,17792,108,40805
2015,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4372,1039,325.21,39.66,430.84,0,243.29,129,9,68679,19457,3356,25020,0,20846
2015,1,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",634,149,50.52,0.48,75.98,0.65,21.37,18,1,6700,2297,34,2981,53,1335
2015,1,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",74,13,4.11,4.7,4.19,0,0,0,0,430,142,126,162,0,0
2015,2,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3586,784,176.95,32.76,295.05,0,279.23,200,14,46915,12161,3834,10577,0,20343
2015,2,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",84,12,1.29,0,10.21,0,0.5,1,0,851,38,0,787,0,26
2015,2,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",149,54,16.63,1.38,17.84,0,18.15,15,0,3425,835,186,1010,0,1394
2015,2,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",522,124,27.34,14.62,69.5,0,12.54,8,2,7385,1767,941,4129,0,548
2015,2,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3737,1097,147.18,42.47,530.66,0,376.69,291,5,69467,13386,4480,26919,0,24682
2015,2,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",261,144,27.25,1.71,69.72,0,45.32,5,0,11498,1818,237,4606,0,4837
2015,2,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5051,1987,246.81,50.38,744.32,1.83,943.65,721,2,146140,25709,6334,42595,47,71455
2015,2,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",716,324,52.02,1.26,193.73,0,76.99,33,2,19913,3100,93,10547,0,6173
2015,2,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2905,931,117.46,29.19,289.15,0,495.2,240,1,68548,13493,6243,14843,0,33969
2015,2,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4164,997,298.37,56.62,396.23,0,245.77,203,7,56158,18060,4348,17049,0,16701
2015,2,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",573,142,46.92,1.95,65.87,0.19,27.07,28,2,6740,2161,216,2723,7,1633
2015,2,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",66,10,4.33,0,5.67,0,0,2,0,516,117,0,399,0,0
2015,3,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4312,869,216.3,13.73,299.75,1.04,338.18,110,4,54991,15463,1267,13146,25,25090
2015,3,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",162,21,7.82,0,10.21,0,2.97,0,0,1157,350,0,702,0,105
2015,3,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",182,67,16.75,0.25,33.31,0,16.69,2,0,4625,949,52,2050,0,1574
2015,3,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",604,106,40.24,2.31,46.84,0,16.61,1,1,5484,2183,54,2627,0,620
2015,3,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4603,753,96.9,11.47,382.37,0,262.26,159,12,50617,9265,1525,21225,0,18602
2015,3,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",335,169,26.7,0.64,94.97,0,46.69,3,0,11935,1622,193,6161,0,3959
2015,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5481,1199,175.39,51.95,479.16,0.23,492.27,255,2,79996,17365,6786,22303,5,33537
2015,3,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",805,298,48.73,5.32,170.18,0.78,72.99,14,0,18666,2642,418,9671,40,5895
2015,3,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3138,565,92.05,11.83,193.66,0,267.45,99,2,39017,9496,1253,11162,0,17106
2015,3,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5760,1169,353.58,47.95,452.5,0,314.97,92,9,73122,18800,4044,26357,0,23921
2015,3,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",638,143,34.92,2.29,69.36,0,36.44,22,0,7303,1511,305,3634,0,1853
2015,3,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",102,15,4.58,0.58,6,0,3.84,0,0,1189,293,24,549,0,323
2015,4,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4584,771,193.64,30.46,314.47,0,232.43,60,14,53654,14949,2389,16236,0,20080
2015,4,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",176,15,7.55,0,6.74,0,0.71,1,2,967,551,0,367,0,49
2015,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",176,39,8.95,0.87,20.43,0,8.75,1,0,2445,432,164,1120,0,729
2015,4,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",643,126,49.3,2.65,56.56,0.76,16.73,3,0,7834,2814,220,3685,44,1071
2015,4,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4213,580,66.42,10.37,327.37,0,175.84,144,17,41883,6539,1071,23363,0,10910
2015,4,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",370,142,24.68,0.11,92.67,0,24.54,6,2,7588,974,13,4966,0,1635
2015,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5306,781,156.86,50.65,334.11,2.05,237.33,163,10,58473,14814,6709,22046,113,14791
2015,4,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",885,268,42.43,4.68,173.1,0.31,47.48,13,1,14546,1951,530,8569,9,3487
2015,4,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3606,614,81.77,14.02,235.32,0.64,282.25,111,5,47093,10543,1391,17296,18,17845
2015,4,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5268,925,292.29,20.13,331.37,0,281.21,74,19,66967,17009,1539,25426,0,22993
2015,4,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",507,82,25.74,2,33.59,0.65,20.02,6,0,4867,1601,352,1757,13,1144
2015,4,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",111,21,6.33,2.61,3.97,0,8.09,1,0,1261,273,48,565,0,375
2015,5,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4533,689,181.84,30.54,223.4,1.94,251.28,53,8,46482,14734,2746,9056,127,19819
2015,5,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",180,22,7.27,1.56,11.58,0,1.59,0,0,712,281,67,326,0,38
2015,5,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",237,49,11.13,2.16,30.64,0,5.07,0,1,2573,683,91,1306,0,493
2015,5,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",705,89,26.1,4.86,43.43,0,14.61,2,3,5291,1671,451,1988,0,1181
2015,5,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4073,639,83.03,8.39,295.13,0,252.44,35,9,42005,10192,536,14433,0,16844
2015,5,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",497,189,34.76,0.18,118.56,0,35.5,0,2,10604,2007,7,5470,0,3120
2015,5,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",5746,837,181.1,52.86,321.31,0.49,281.25,85,10,57606,20063,4752,15155,23,17613
2015,5,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",1023,491,78.3,6.38,250.86,0.96,154.5,28,1,33316,5651,850,14403,27,12385
2015,5,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3438,541,86.05,14.5,174.08,0.2,266.17,84,7,30723,6872,1069,7314,4,15464
2015,5,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5807,1136,365.86,36.45,327.35,0,406.34,48,5,70051,18967,3292,14542,0,33250
2015,5,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",521,87,32.22,0.38,42.01,0,12.38,1,1,4421,2230,40,1593,0,558
2015,5,VX,Virgin America,ORD,"Chicago, IL: Chicago O'Hare International",149,20,8.45,4.08,1.04,0,6.43,0,0,695,248,109,19,0,319
2015,6,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4569,1136,220.03,36.48,557.97,1.82,319.71,109,34,76783,17119,2977,29462,86,27139
2015,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",185,22,5.39,0,12.61,0,4,0,1,907,133,0,625,0,149
2015,6,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",251,83,18.93,1.53,39.58,0.2,22.76,3,3,5534,920,425,2491,19,1679
2015,6,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",673,197,48.22,10.01,110.4,0,28.38,3,6,15603,2423,1468,9811,0,1901
2015,6,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3947,1117,152.35,26.53,621.47,0,316.65,251,20,85852,15091,2710,45867,0,22184
2015,6,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",482,221,34.42,2.26,129.44,0,54.88,4,1,17365,2320,127,9079,0,5839
2015,6,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",6154,1360,227.66,72.02,558.53,1.5,500.3,436,18,96967,22355,9971,34880,33,29728
2015,6,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",990,575,101.58,15.89,314.01,1.91,141.6,66,3,47031,8798,1446,22657,80,14050
2015,6,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3841,1089,158.71,27.83,427.51,1.84,473.1,230,14,84020,16611,2674,29729,118,34888
2015,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5770,1876,511.47,46.15,660,0,658.38,197,40,138517,32106,4494,44395,0,57522
